timestamp,ax,ay,az,gx,gy,gz,accel_freq,gyro_freq
2025-05-20T16:03:30.128552,0.7968099117279053,5.958726406097412,8.002795219421387,-0.04932733252644539,-0.11423171311616898,-0.21517711877822876,50.40,50.40
2025-05-20T16:03:30.150294,0.7968099117279053,5.958726406097412,8.002795219421387,-0.04932733252644539,-0.11423171311616898,-0.21517711877822876,46.01,46.01
2025-05-20T16:03:30.168411,0.7968099117279053,5.958726406097412,8.002795219421387,-0.04932733252644539,-0.11423171311616898,-0.21517711877822876,55.18,55.18
2025-05-20T16:03:30.188163,0.7968099117279053,5.958726406097412,8.002795219421387,-0.04932733252644539,-0.11423171311616898,-0.21517711877822876,50.63,50.63
2025-05-20T16:03:30.211803,0.7968099117279053,5.958726406097412,8.002795219421387,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,42.30,42.30
2025-05-20T16:03:30.228077,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,61.43,61.43
2025-05-20T16:03:30.250996,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,43.63,43.63
2025-05-20T16:03:30.268299,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,57.82,57.82
2025-05-20T16:03:30.288225,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,50.19,50.19
2025-05-20T16:03:30.308593,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,49.10,49.10
2025-05-20T16:03:30.328120,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,51.19,51.19
2025-05-20T16:03:30.349661,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,46.43,46.43
2025-05-20T16:03:30.368076,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,54.29,54.29
2025-05-20T16:03:30.388277,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,49.52,49.52
2025-05-20T16:03:30.408356,1.2801600694656372,5.140381336212158,6.437889099121094,-0.07788526266813278,-0.03298669680953026,-0.16325360536575317,49.79,49.79
2025-05-20T16:03:30.428386,2.744567632675171,2.68534517288208,3.0927233695983887,-0.36804601550102234,-0.7144063711166382,-0.2617555558681488,49.92,49.92
2025-05-20T16:03:30.449523,2.744567632675171,2.68534517288208,3.0927233695983887,-0.36804601550102234,-0.7144063711166382,-0.2617555558681488,47.32,47.32
2025-05-20T16:03:30.468191,2.744567632675171,2.68534517288208,3.0927233695983887,-0.36804601550102234,-0.7144063711166382,-0.2617555558681488,53.56,53.56
2025-05-20T16:03:30.488113,2.744567632675171,2.68534517288208,3.0927233695983887,-0.36804601550102234,-0.7144063711166382,-0.2617555558681488,50.20,50.20
2025-05-20T16:03:30.508163,2.744567632675171,2.68534517288208,3.0927233695983887,-0.36804601550102234,-0.7144063711166382,-0.2617555558681488,49.93,49.93
2025-05-20T16:03:30.528086,4.744967460632324,0.21595224738121033,-2.506481647491455,-0.36804601550102234,-0.7144063711166382,-0.2617555558681488,50.15,50.15
2025-05-20T16:03:30.549829,4.744967460632324,0.21595224738121033,-2.506481647491455,-0.36804601550102234,-0.7144063711166382,-0.2617555558681488,46.00,46.00
2025-05-20T16:03:30.568097,4.744967460632324,0.21595224738121033,-2.506481647491455,-0.36804601550102234,-0.7144063711166382,-0.2617555558681488,54.73,54.73
