timestamp,ax,ay,az,gx,gy,gz,accel_freq,gyro_freq
2025-05-20T17:12:19.934555,-0.41874396800994873,5.18823766708374,7.385447025299072,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,50.83,50.83
2025-05-20T17:12:19.954745,-0.41874396800994873,5.18823766708374,7.385447025299072,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,49.53,49.53
2025-05-20T17:12:19.974421,-0.41874396800994873,5.18823766708374,7.385447025299072,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,50.83,50.83
2025-05-20T17:12:19.994407,-0.41874396800994873,5.18823766708374,7.385447025299072,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,50.04,50.04
2025-05-20T17:12:20.014371,-0.41874396800994873,5.18823766708374,7.385447025299072,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,50.10,50.10
2025-05-20T17:12:20.034426,-0.41874396800994873,5.18823766708374,7.385447025299072,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,49.86,49.86
2025-05-20T17:12:20.054972,3.242274761199951,3.331407308578491,5.313262462615967,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,48.67,48.67
2025-05-20T17:12:20.074396,3.242274761199951,3.331407308578491,5.313262462615967,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,51.48,51.48
2025-05-20T17:12:20.094391,3.242274761199951,3.331407308578491,5.313262462615967,-0.23762640357017517,0.014202605932950974,-0.25350889563560486,50.02,50.02
2025-05-20T17:12:20.114399,3.242274761199951,3.331407308578491,5.313262462615967,-1.281136155128479,-1.0276272296905518,-1.0233511924743652,49.98,49.98
2025-05-20T17:12:20.134619,3.242274761199951,3.331407308578491,5.313262462615967,-1.281136155128479,-1.0276272296905518,-1.0233511924743652,49.45,49.45
2025-05-20T17:12:20.155160,3.242274761199951,3.331407308578491,5.313262462615967,-1.281136155128479,-1.0276272296905518,-1.0233511924743652,48.70,48.70
2025-05-20T17:12:20.174524,3.242274761199951,3.331407308578491,5.313262462615967,-1.281136155128479,-1.0276272296905518,-1.0233511924743652,51.62,51.62
2025-05-20T17:12:20.195158,3.242274761199951,3.331407308578491,5.313262462615967,-1.281136155128479,-1.0276272296905518,-1.0233511924743652,48.47,48.47
2025-05-20T17:12:20.214553,3.242274761199951,3.331407308578491,5.313262462615967,-1.281136155128479,-1.0276272296905518,-1.0233511924743652,51.56,51.56
