timestamp,ax,ay,az,gx,gy,gz,accel_freq,gyro_freq
2025-05-20T17:06:54.511990,-0.2946162819862366,4.8798627853393555,7.808976650238037,0.014114337973296642,0.5676360726356506,0.24766667187213898,20.01,20.01
2025-05-20T17:06:54.562112,-0.2946162819862366,4.8798627853393555,7.808976650238037,0.014114337973296642,0.5676360726356506,0.24766667187213898,19.95,19.95
2025-05-20T17:06:54.611979,-0.2946162819862366,4.8798627853393555,7.808976650238037,0.014114337973296642,0.5676360726356506,0.24766667187213898,20.05,20.05
2025-05-20T17:06:54.662704,-0.2946162819862366,4.8798627853393555,7.808976650238037,0.014114337973296642,0.5676360726356506,0.24766667187213898,19.72,19.72
2025-05-20T17:06:54.714643,0.1698904037475586,2.551347255706787,10.082158088684082,-0.6481943130493164,-0.5611115097999573,-0.16684211790561676,19.25,19.25
2025-05-20T17:06:54.762868,0.1698904037475586,2.551347255706787,10.082158088684082,-0.6481943130493164,-0.5611115097999573,-0.16684211790561676,20.74,20.74
2025-05-20T17:06:54.812207,0.1698904037475586,2.551347255706787,10.082158088684082,-0.6481943130493164,-0.5611115097999573,-0.16684211790561676,20.26,20.26
2025-05-20T17:06:54.862505,0.1698904037475586,2.551347255706787,10.082158088684082,-0.6481943130493164,-0.5611115097999573,-0.16684211790561676,19.88,19.88
2025-05-20T17:06:54.912588,-0.04546362906694412,3.241377353668213,9.531210899353027,-0.7529866099357605,-0.3913399875164032,-0.012117025442421436,19.96,19.96
2025-05-20T17:06:54.962536,-0.04546362906694412,3.241377353668213,9.531210899353027,-0.7529866099357605,-0.3913399875164032,-0.012117025442421436,20.02,20.02
2025-05-20T17:06:55.012227,-0.04546362906694412,3.241377353668213,9.531210899353027,-0.7529866099357605,-0.3913399875164032,-0.012117025442421436,20.12,20.12
2025-05-20T17:06:55.062608,-0.04546362906694412,3.241377353668213,9.531210899353027,-0.7529866099357605,-0.3913399875164032,-0.012117025442421436,19.86,19.86
2025-05-20T17:06:55.112623,0.5341976284980774,-0.06699903309345245,8.0653076171875,-0.8187647461891174,0.011850717477500439,0.9993217587471008,19.99,19.99
2025-05-20T17:06:55.162849,0.5341976284980774,-0.06699903309345245,8.0653076171875,-0.8187647461891174,0.011850717477500439,0.9993217587471008,19.90,19.90
2025-05-20T17:06:55.212529,0.5341976284980774,-0.06699903309345245,8.0653076171875,-0.8187647461891174,0.011850717477500439,0.9993217587471008,20.12,20.12
2025-05-20T17:06:55.262822,0.5341976284980774,-0.06699903309345245,8.0653076171875,-0.8187647461891174,0.011850717477500439,0.9993217587471008,19.89,19.89
2025-05-20T17:06:55.312948,0.529412031173706,2.326122760772705,11.303993225097656,0.12010502070188522,-0.0053261648863554,0.015046416781842709,19.95,19.95
2025-05-20T17:06:55.362288,0.529412031173706,2.326122760772705,11.303993225097656,0.12010502070188522,-0.0053261648863554,0.015046416781842709,20.27,20.27
2025-05-20T17:06:55.413085,0.529412031173706,2.326122760772705,11.303993225097656,0.12010502070188522,-0.0053261648863554,0.015046416781842709,19.69,19.69
2025-05-20T17:06:55.462641,0.529412031173706,2.326122760772705,11.303993225097656,0.12010502070188522,-0.0053261648863554,0.015046416781842709,20.18,20.18
2025-05-20T17:06:55.512018,3.660121440887451,4.901398181915283,10.592427253723145,0.3493964374065399,0.2170412242412567,0.16724158823490143,20.24,20.24
2025-05-20T17:06:55.562786,3.660121440887451,4.901398181915283,10.592427253723145,0.3493964374065399,0.2170412242412567,0.16724158823490143,19.70,19.70
2025-05-20T17:06:55.612629,3.660121440887451,4.901398181915283,10.592427253723145,0.3493964374065399,0.2170412242412567,0.16724158823490143,20.08,20.08
2025-05-20T17:06:55.662760,3.660121440887451,4.901398181915283,10.592427253723145,0.3493964374065399,0.2170412242412567,0.16724158823490143,19.93,19.93
2025-05-20T17:06:55.712140,0.48873403668403625,4.357629299163818,6.045765399932861,1.2878667116165161,0.0018641578499227762,-0.8292838931083679,20.25,20.25
2025-05-20T17:06:55.762454,0.48873403668403625,4.357629299163818,6.045765399932861,1.2878667116165161,0.0018641578499227762,-0.8292838931083679,19.87,19.87
2025-05-20T17:06:55.812624,0.48873403668403625,4.357629299163818,6.045765399932861,1.2878667116165161,0.0018641578499227762,-0.8292838931083679,19.93,19.93
2025-05-20T17:06:55.862907,0.48873403668403625,4.357629299163818,6.045765399932861,1.2878667116165161,0.0018641578499227762,-0.8292838931083679,19.88,19.88
2025-05-20T17:06:55.912801,0.1746760457754135,2.1272194385528564,7.495217800140381,0.1934729516506195,-1.437798261642456,-1.1370030641555786,20.04,20.04
2025-05-20T17:06:55.962763,0.1746760457754135,2.1272194385528564,7.495217800140381,0.1934729516506195,-1.437798261642456,-1.1370030641555786,20.02,20.02
2025-05-20T17:06:56.012353,0.1746760457754135,2.1272194385528564,7.495217800140381,0.1934729516506195,-1.437798261642456,-1.1370030641555786,20.16,20.16
2025-05-20T17:06:56.062671,0.1746760457754135,2.1272194385528564,7.495217800140381,0.1934729516506195,-1.437798261642456,-1.1370030641555786,19.88,19.88
2025-05-20T17:06:56.113703,7.241578578948975,-1.9713867902755737,8.515457153320312,-1.1834739446640015,-3.2152726650238037,0.9927971959114075,19.59,19.59
2025-05-20T17:06:56.163902,7.241578578948975,-1.9713867902755737,8.515457153320312,-1.1834739446640015,-3.2152726650238037,0.9927971959114075,19.92,19.92
2025-05-20T17:06:56.212740,7.241578578948975,-1.9713867902755737,8.515457153320312,-1.1834739446640015,-3.2152726650238037,0.9927971959114075,20.48,20.48
2025-05-20T17:06:56.262990,7.241578578948975,-1.9713867902755737,8.515457153320312,-1.1834739446640015,-3.2152726650238037,0.9927971959114075,19.92,19.92
2025-05-20T17:06:56.312608,9.7064847946167,-3.2099716663360596,8.017451286315918,-1.0041152238845825,-1.4974513053894043,1.9505748748779297,20.12,20.12
2025-05-20T17:06:56.362536,9.7064847946167,-3.2099716663360596,8.017451286315918,-1.0041152238845825,-1.4974513053894043,1.9505748748779297,20.03,20.03
2025-05-20T17:06:56.412370,9.7064847946167,-3.2099716663360596,8.017451286315918,-1.0041152238845825,-1.4974513053894043,1.9505748748779297,20.07,20.07
2025-05-20T17:06:56.462721,9.7064847946167,-3.2099716663360596,8.017451286315918,-1.0041152238845825,-1.4974513053894043,1.9505748748779297,19.86,19.86
2025-05-20T17:06:56.514490,7.308577537536621,-4.726123809814453,5.583352565765381,-0.4955996572971344,-0.2439383566379547,1.4144963026046753,19.31,19.31
2025-05-20T17:06:56.562374,7.308577537536621,-4.726123809814453,5.583352565765381,-0.4955996572971344,-0.2439383566379547,1.4144963026046753,20.89,20.89
2025-05-20T17:06:56.612448,7.308577537536621,-4.726123809814453,5.583352565765381,-0.4955996572971344,-0.2439383566379547,1.4144963026046753,19.96,19.96
