start_index,end_index,n_muestras,etiqueta,ax_mean,ax_std,ax_min,ax_max,ax_range,ay_mean,ay_std,ay_min,ay_max,ay_range,az_mean,az_std,az_min,az_max,az_range,gx_mean,gx_std,gx_min,gx_max,gx_range,gy_mean,gy_std,gy_min,gy_max,gy_range,gz_mean,gz_std,gz_min,gz_max,gz_range,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,roll_mean,roll_std,roll_min,roll_max,roll_range,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_range
1780,1819,40,gradas,1.1035697900690138,1.1402016363075107,-0.0693918541073799,3.280559778213501,3.349951632320881,-10.020064544677734,4.026684036965442,-18.28056716918945,-5.775675773620605,12.504891395568844,0.9248259603977204,1.0133904012285175,-0.6927221417427063,2.489732027053833,3.1824541687965393,-0.0006872251629829629,0.48435903182435486,-0.928972601890564,0.5238165259361267,1.4527891278266907,0.07400245135650033,0.6393454679133987,-0.8403972387313843,1.221424102783203,2.0618213415145874,0.041179922409355654,0.3025093838784081,-0.364991694688797,0.5338957905769348,0.8988874852657318,-5.258287095061364,4.604552312999781,-12.777938244174953,0.6104314574565395,13.388369701631493,-84.77210339302658,6.201562933279855,-94.84449448330824,-75.93607759488575,18.908416888422494,10.203291294742206,4.106952663754187,5.846408860935015,18.350876776868404,12.50446791593339
1800,1839,40,gradas,1.0128818339202552,0.9687335843626427,-0.0693918541073799,3.09391975402832,3.1633116081357,-9.794660615921021,3.7043421194481883,-18.28056716918945,-6.507879257202148,11.772687911987301,0.5706881999969482,0.9336289404937325,-0.9320043921470642,2.293520450592041,3.2255248427391052,-0.03722838684916497,0.4851633352052228,-0.651029109954834,0.8283326625823975,1.4793617725372314,0.12616266496479506,0.5194680766269935,-0.7457131743431091,1.221424102783203,1.967137277126312,0.028141778893768777,0.28122193243345606,-0.4140135943889618,0.5103775262832642,0.924391120672226,-5.376883737614866,4.721031045348015,-12.028461302381807,0.6104314574565395,12.638892759838345,-85.90175007673294,6.340766198035001,-94.84449448330824,-75.93607759488575,18.908416888422494,9.946194261747031,3.7216156894326766,6.513320277085499,18.350876776868404,11.837556499782906
1820,1859,40,gradas,0.36610189266502857,1.9303043630821073,-3.91705060005188,3.09391975402832,7.0109703540802,-9.892048501968384,2.4054188824175577,-14.49033546447754,-6.507879257202148,7.982456207275392,-0.01196412332355976,1.8539279209149029,-4.856233596801758,2.293520450592041,7.149754047393799,0.01992564753163606,0.5129398796000042,-0.651029109954834,0.9601266980171204,1.6111558079719543,0.5306238662451506,0.40051260398621363,0.0555886961519718,1.415831804275513,1.360243108123541,0.021155010676011426,0.2508117697147896,-0.4140135943889618,0.3543015718460083,0.7683151662349701,-2.8879149493675778,9.089053830909222,-12.028461302381807,16.953893677965976,28.982354980347782,-88.84712219491794,9.886253236768512,-113.2765955772053,-76.92709630497663,36.34949927222867,10.203603524387024,2.581732075454481,6.758811672818675,14.846238362105185,8.08742668928651
1840,1879,40,gradas,0.034217390418052676,1.6785706935502738,-3.91705060005188,1.801795482635498,5.718846082687378,-10.017193078994751,2.4456752662514276,-16.9597282409668,-5.804389476776123,11.155338764190677,-0.24765714332461358,1.7573969362094932,-4.856233596801758,2.293520450592041,7.149754047393799,-0.011946227098815137,0.36173819056923945,-0.4166097939014435,0.9601266980171204,1.3767364919185638,0.5001798957586289,0.41935686450270104,-0.1722638607025146,1.415831804275513,1.5880956649780276,-0.007120394939556712,0.19015078143545097,-0.3011563420295715,0.3543015718460083,0.6554579138755798,-1.3400990535422284,8.21954547792345,-10.076053935974608,16.953893677965976,27.029947613940585,-91.02070984860772,8.920001027108516,-113.2765955772053,-76.92709630497663,36.34949927222867,10.270301421165907,2.5855134066341923,5.873303071501381,17.007941746603127,11.134638675101746
1860,1899,40,gradas,0.3232703387737274,1.2322012722714593,-3.007778167724609,1.447657704353332,4.455435872077941,-10.09472053050995,2.9086812963779827,-16.9597282409668,-5.804389476776123,11.155338764190677,-0.21942182816565028,1.4876602032467148,-3.123830080032349,2.116451740264893,5.240281820297242,-0.015160898119211197,0.4644170130373758,-0.822834849357605,0.7736602425575256,1.5964950919151306,0.13098468035459518,0.39789785983990317,-0.5225948095321655,0.734717607498169,1.2573124170303345,-0.03364719189703465,0.3741909268773386,-0.7788525819778442,0.5619956254959106,1.3408482074737549,-1.6534559751287095,8.011427567263299,-7.6895849207261655,20.366670495256813,28.056255415982978,-91.07099546063111,7.897689242443639,-104.19877431154917,-78.93211850777881,25.266655803770362,10.283174598557999,2.899944325088441,5.873303071501381,17.007941746603127,11.134638675101746
1880,1919,40,gradas,-0.3986442625522614,1.5085225927629962,-3.87876558303833,0.9834501147270204,4.86221569776535,-10.468240213394164,2.789531766059526,-16.9597282409668,-7.795217990875244,9.164510250091556,-0.7860422357916832,1.5310326009676225,-3.123830080032349,2.116451740264893,5.240281820297242,0.05229766545817256,0.551159156656046,-0.822834849357605,0.7736602425575256,1.5964950919151306,0.11711804885417224,0.6847475836223624,-0.7660244107246399,1.405905246734619,2.171929657459259,0.06743947674985976,0.42144107982844525,-0.7788525819778442,0.5619956254959106,1.3408482074737549,2.2181880492576282,8.679878838273158,-4.415708910832352,20.366670495256813,24.782379406089163,-93.85516066740122,7.769069359824846,-104.19877431154917,-78.93211850777881,25.266655803770362,10.71091529276465,2.815394565455346,7.849900533296599,17.007941746603127,9.158041213306529
1900,1939,40,gradas,-0.09140584766864776,1.912090702359451,-3.87876558303833,3.036491870880127,6.915257453918457,-10.199765372276307,2.1746388116704427,-15.57189178466797,-7.795217990875244,7.776673793792726,-0.16749757677316648,1.6378849320201747,-2.559123754501343,2.260020971298218,4.819144725799561,0.029050439037382587,0.35249423003704455,-0.6627882719039917,0.4932733178138733,1.156061589717865,1.3386719839647412,1.3441703934900555,-0.7660244107246399,2.71819543838501,3.48421984910965,0.13279818778391927,0.31103128072098546,-0.4410443603992462,0.5684096813201904,1.0094540417194366,-0.24476047516476102,10.47044204393275,-19.002468198834762,18.618651415016455,37.62111961385122,-90.05547850255707,8.821076201222665,-102.41552139196122,-76.18768318568915,26.227838206272068,10.4908960781431,2.2196881655481775,7.849900533296599,15.847916095051113,7.998015561754515
1920,1959,40,gradas,0.2744567364454269,1.7403568349301777,-3.87876558303833,3.036491870880127,6.915257453918457,-10.252168107032777,1.7723492817184587,-12.72921848297119,-6.445665836334229,6.28355264663696,0.2694318354129791,1.5475370988296215,-3.166900873184204,2.260020971298218,5.426921844482422,-0.07751110466197138,0.3738567006192884,-0.8620828986167908,0.3376555144786834,1.1997384130954742,1.3570131935179233,1.2833942735840849,-0.4576904475688934,2.71819543838501,3.1758858859539036,0.14638611190021036,0.20960030402061974,-0.4410443603992462,0.5684096813201904,1.0094540417194366,-1.9085099775431906,9.456539791440743,-19.002468198834762,18.618651415016455,37.62111961385122,-88.35449456046548,9.604883398639638,-116.16592651980996,-76.18768318568915,39.978243334120805,10.524566279229772,1.706454453127973,7.197721111262234,12.919463548805055,5.721742437542821
1940,1979,40,gradas,0.48430729657411586,1.8490410388376146,-1.835294961929321,3.701696634292603,5.536991596221924,-10.214600896835327,2.1330589414789936,-13.49013614654541,-6.445665836334229,7.044470310211181,0.17898313105106348,1.4850007068995097,-3.166900873184204,1.791027784347534,4.957928657531738,0.005333617329597484,0.5447064902052804,-0.8620828986167908,0.879339873790741,1.7414227724075317,0.3363688634708524,0.5862174271545297,-0.4576904475688934,1.487913846969604,1.9456042945384975,-0.0006452269852161685,0.4694030877894149,-0.9155336022377014,0.7228057384490967,1.638339340686798,-2.365192673152914,9.399017210315,-18.835095052120902,10.496597138483354,29.331692190604258,-89.90191797275517,10.285645498005277,-116.16592651980996,-78.75229038843862,37.413636131371334,10.49933502064665,2.097224399527314,7.197721111262234,14.088856754826597,6.891135643564364
1960,1999,40,gradas,1.0116854056715965,1.7591589616928966,-1.835294961929321,3.701696634292603,5.536991596221924,-9.824810099601745,1.5907424759711666,-13.49013614654541,-6.445665836334229,7.044470310211181,0.14428720474243167,1.268624871473447,-3.166900873184204,1.791027784347534,4.957928657531738,0.11781290806829932,0.5338078454118319,-0.4502073526382446,0.879339873790741,1.3295472264289856,-0.06632464144495318,0.6783825416644667,-1.003650784492493,1.145676851272583,2.1493276357650757,-0.15081869717687368,0.6187046626938202,-1.026863694190979,0.7228057384490967,1.7496694326400757,-5.303210019287642,9.36694454176887,-18.835095052120902,10.496597138483354,29.331692190604258,-89.61081212558936,8.45926445142155,-116.16592651980996,-78.75229038843862,37.413636131371334,10.101127499682542,1.6305075674211091,7.197721111262234,14.088856754826597,6.891135643564364
1980,2019,40,gradas,0.021535398066043786,1.5077495768729525,-2.797209739685059,3.022135019302368,5.819344758987427,-9.832945585250854,1.4204686197031264,-13.1694974899292,-7.268796920776367,5.900700569152832,-0.5235495857894421,1.825810085997744,-5.368297576904297,1.231107234954834,6.599404811859131,0.06653843857347966,0.44671608645774813,-0.4303542375564575,0.8098539710044861,1.2402082085609436,-0.7131808147591073,0.432032718461079,-1.596495151519775,0.3953822255134582,1.9918773770332332,-0.1279227202758193,0.5551592543110898,-1.026863694190979,0.5381718873977661,1.5650355815887451,-0.3870350007496811,7.870870758228082,-16.533191575194174,11.12730940839833,27.660500983592506,-92.00130928404444,8.396566813812102,-112.17734020913828,-82.79135349969567,29.385986709442605,10.071767480794358,1.740879069074848,7.396371601053508,14.494090704119282,7.097719103065774
2000,2039,40,gradas,-0.7881957903504372,1.024741012066606,-2.797209739685059,0.9978070259094238,3.795016765594483,-9.292646312713623,1.9016005414483501,-13.1694974899292,-7.268796920776367,5.900700569152832,-0.31010980885475875,1.9728574726723034,-5.368297576904297,1.810170292854309,7.178467869758606,0.02677114829421041,0.3832839901636984,-0.6490437984466553,0.6389645338058472,1.2880083322525024,-0.5885491386055947,0.5176473364915665,-1.596495151519775,0.2441931962966919,1.8406883478164668,0.010396158695220948,0.4267497784456552,-0.7212786078453064,0.5048797130584717,1.226158320903778,4.654265146122642,5.916408567239667,-6.752733393087699,14.030973521734373,20.783706914822073,-90.87378352757449,9.846335076246294,-112.17734020913828,-77.72102687864546,34.45631333049282,9.537968479714706,2.1345125438716175,7.396371601053508,14.494090704119282,7.097719103065774
2020,2059,40,gradas,0.10097710043191907,1.0502030941243061,-1.959721803665161,1.720439434051514,3.680161237716675,-9.59174919128418,2.184810029082641,-13.46142196655273,-7.168298244476318,6.2931237220764125,0.3022134989500046,0.8389943424944596,-1.606780409812927,1.810170292854309,3.4169507026672363,0.02238819710910318,0.3484125497926795,-0.6490437984466553,0.6536253094673157,1.302669107913971,-0.15470150820910927,0.7246839097396979,-1.030223488807678,1.27609658241272,2.306320071220398,0.09282471910119063,0.5330727705325006,-1.198211312294006,0.6824886798858643,1.8806999921798702,-0.21102498620392565,7.116678632456397,-9.366487196457536,14.030973521734373,23.39746071819191,-88.17107763966723,5.851748021536722,-101.823378865689,-77.72102687864546,24.102351987043534,9.701342226156562,2.125032251787102,7.277759281502798,13.501992823357613,6.224233541854815
