start_index,end_index,n_muestras,etiqueta,ax_mean,ax_std,ax_min,ax_max,ax_range,ay_mean,ay_std,ay_min,ay_max,ay_range,az_mean,az_std,az_min,az_max,az_range,gx_mean,gx_std,gx_min,gx_max,gx_range,gy_mean,gy_std,gy_min,gy_max,gy_range,gz_mean,gz_std,gz_min,gz_max,gz_range,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,roll_mean,roll_std,roll_min,roll_max,roll_range,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_range
750,849,100,caerse,5.889693641662598,0.8697090005960422,4.505684852600098,7.611568927764893,3.105884075164795,-5.653833103179932,1.344669442326037,-7.689933776855469,-3.775275945663452,3.9146578311920166,4.534446774125099,2.53572277602737,-0.9990034699440002,7.495516777038574,8.494520246982574,0.006243041604757237,0.7487033867097589,-0.9031635522842408,1.06748616695404,1.9706497192382808,-0.10406538963317871,0.5793086043257428,-1.155908823013306,1.042746186256409,2.1986550092697152,-0.053120802119374276,0.4033742308785136,-0.9132428169250488,0.8712459206581116,1.7844887375831604,-37.03593167348578,4.475059263328137,-44.67350395291979,-31.845190118988572,12.828313833931215,-52.729580203448,21.747125136475205,-99.64855605480031,-26.96603422788214,72.68252182691816,9.780125323649697,0.6883970603147652,8.179567607793256,10.826252100643657,2.646684492850401
800,899,100,caerse,4.317704891860485,2.8864567240483323,-0.236889436841011,12.27757263183594,12.51446206867695,-6.6411116361618046,2.235085796895336,-9.32183837890625,-1.664806365966797,7.657032012939453,0.2905365175008774,3.6886489230227615,-3.607180118560791,6.844669342041016,10.451849460601807,-0.6707173037528992,0.36149705349391925,-1.393840670585632,-0.0956003367900848,1.2982403337955473,-0.400354657296557,0.8149176850936095,-1.155908823013306,1.820529818534851,2.976438641548157,0.16629724740982055,0.3210575515824392,-0.2637408673763275,0.8712459206581116,1.134986788034439,-28.403006337617327,17.401154641094884,-76.92878885757301,1.4505960332033747,78.37938489077638,-88.77916662605061,33.62057867130474,-154.9330467993618,-31.62845039801039,123.3045964013514,9.303135799750345,1.7253467386846004,4.308971616942187,12.604149580561417,8.295177963619231
850,949,100,caerse,5.261434149444103,4.671032642347553,-0.236889436841011,12.53599739074707,12.772886827588081,-4.695555424690246,3.4636824030927436,-9.32183837890625,-0.2865405082702636,9.035297870635986,1.5541383618116387,5.59220810093227,-3.607180118560791,10.9172534942627,14.524433612823492,-0.18854645654559135,0.6778166212089429,-1.393840670585632,0.984561324119568,2.3784019947052,0.9637583445268683,1.5211830749073214,-1.155908823013306,3.215134143829346,4.371042966842652,-0.10763895384967327,0.4353547219813064,-0.8596394658088684,0.8712459206581116,1.73088538646698,-32.18412289818063,27.2188083168518,-78.21389814336436,1.4505960332033747,79.66449417656773,-77.51567492715452,48.63560543341952,-154.9330467993618,-1.742424463559766,153.19062233580203,10.347801035255818,3.0988493604862115,4.308971616942187,17.663552590384104,13.354580973441916
900,999,100,caerse,7.180956501960754,3.7767109166743786,2.433500528335572,12.53599739074707,10.102496862411499,-2.190461640357971,1.9905349681264721,-5.971887111663818,-0.253040999174118,5.7188461124897,6.552936289906501,3.8158623398748923,-0.4438686072826385,10.9172534942627,11.36112210154534,-0.030410377234220524,0.5948290863190842,-1.268155336380005,0.984561324119568,2.252716660499573,0.6195711575448513,1.690852187267483,-1.601229310035706,3.215134143829346,4.816363453865052,-0.007644972789566959,0.4513048644430499,-0.8596394658088684,0.698371171951294,1.5580106377601624,-42.032533333898144,22.95771162412205,-78.21389814336436,-14.333498827074912,63.88039931628945,-30.13564875517048,32.682851612184976,-100.87287388981397,-1.5772681221731202,99.29560576764085,11.252766781209314,2.2783980440172376,9.803797867935979,17.663552590384104,7.859754722448125
950,1049,100,caerse,6.301259150505066,2.199217772325813,2.433500528335572,9.879964828491213,7.4464643001556405,-4.128360867500305,3.3406090065250305,-9.963115692138672,-0.253040999174118,9.710074692964554,3.3755548822879793,4.272808614793924,-1.472782373428345,9.519845008850098,10.992627382278442,0.2297279202193021,0.7920738712877582,-1.268155336380005,1.66292667388916,2.931082010269165,-0.9913449734915047,0.7081291764470878,-1.918268084526062,0.4860956370830536,2.4043637216091156,0.21361025084974244,0.25353836217716724,-0.1863137632608413,0.698371171951294,0.8846849352121352,-42.451542995305196,18.72750782930002,-72.19606685066033,-14.333498827074912,57.86256802358542,-54.10410758734699,38.80061149425576,-104.20382319831857,-1.5772681221731202,102.62655507614545,10.006864377428808,1.3914805807109756,7.195242919599245,11.903160236525656,4.707917316926411
1000,1099,100,caerse,5.4321380448341365,1.6465284122933173,2.701496839523315,9.286544799804688,6.585047960281372,-7.0984758329391475,2.538268679122033,-9.963115692138672,-2.109871387481689,7.853244304656982,-1.3091132652759552,1.497549333855589,-2.951546669006348,2.446661233901977,5.398207902908325,0.34249050928279756,0.6233877371005776,-0.383470356464386,1.66292667388916,2.046397030353546,-0.5660624335426836,0.8035863437530125,-1.918268084526062,0.6554579138755798,2.573725998401642,0.2136988267675042,0.22707521313936674,-0.1863137632608413,0.5421425104141235,0.7284562736749648,-37.83151836661221,17.445340793182876,-72.19606685066033,-17.933588837393703,54.26247801326663,-96.38583865052391,15.957008423282723,-112.04748246762286,-59.88136842038629,52.16611404723657,9.54209064409273,1.3637882105323191,7.195242919599245,11.903160236525656,4.707917316926411
1050,1149,100,caerse,4.858913457393646,1.3891496189991162,2.701496839523315,7.874779224395752,5.1732823848724365,-7.405044198036194,1.122564150344751,-9.403194427490234,-5.344967365264893,4.058227062225342,-0.363278352022171,2.5065190345062023,-2.951546669006348,4.715056896209717,7.6666035652160645,0.08352353820577264,0.39229176708063535,-0.383470356464386,0.8358157277107239,1.2192860841751099,0.43489142157137395,0.5850475787137145,-0.383470356464386,1.199891090393066,1.583361446857452,0.07884737048298121,0.2918507982731456,-0.4783071279525757,0.5421425104141235,1.0204496383666992,-31.740088809192915,7.55827699502684,-43.26646148932643,-17.933588837393703,25.33287265193273,-91.79492649835254,18.675824796098496,-112.04748246762286,-54.235631980421914,57.81185048720094,9.292285840448542,1.2740272350311572,6.544424626922578,11.48944925213265,4.945024625210071
1100,1199,100,caerse,5.560919737815857,0.9718828456636053,3.739981889724731,7.874779224395752,4.1347973346710205,-6.608856439590454,0.7021662984083675,-8.134998321533203,-5.344967365264893,2.7900309562683105,3.210450106859207,2.232196827382207,-1.645065546035767,5.045266628265381,6.6903321743011475,0.15739388842950575,0.35729045455599984,-0.3326158821582794,0.8358157277107239,1.1684316098690033,0.423688160404563,0.5401114677856912,-0.3156643807888031,1.199891090393066,1.515555471181869,-0.05793899864496779,0.16406916814702552,-0.4783071279525757,0.1232419684529304,0.6015490964055061,-35.840137740784385,3.076149724631693,-43.26646148932643,-32.812145777607434,10.454315711718998,-65.30698452070175,16.744556000713956,-102.4199345643869,-51.67833891611221,50.741595648274696,9.478407348050172,1.1991955597306907,6.544424626922578,11.48944925213265,4.945024625210071
1150,1249,100,caerse,6.001677703857422,0.5254938681097077,5.352744102478027,7.089933395385742,1.7371892929077148,-6.9271018505096436,0.6258715448799235,-7.953144073486328,-6.383452415466309,1.5696916580200195,3.582294750213623,1.3927441933898668,1.70967173576355,5.045266628265381,3.335594892501831,-0.10456936030765064,0.21953507072585918,-0.458301305770874,0.8358157277107239,1.294117033481598,-0.1511890321224928,0.18222066892833771,-0.6125446557998657,0.4992292523384094,1.1117739081382751,0.0038255401646892897,0.12037331966786595,-0.1954767256975174,0.2495382577180862,0.4450149834156036,-37.039539786338366,2.9938677444360566,-42.777068692012385,-33.15262479367502,9.624443898337368,-62.75205999747423,10.860153889291977,-77.82521955538394,-51.67833891611221,26.14688063927173,9.96715354715083,0.27538876786086247,9.559078385618532,10.482797158543839,0.9237187729253069
1200,1299,100,caerse,5.542255806922912,1.547047951442385,2.720639228820801,7.467999458312988,4.7473602294921875,-7.4779296875,0.6836860780877041,-8.101499557495117,-6.034100532531738,2.067399024963379,-0.0629312574863434,2.723633803802002,-3.889533281326294,3.566502094268799,7.456035375595093,-0.22178056959062814,0.2967360639530554,-0.8683443069458008,0.1557705253362655,1.0241148322820663,-0.559095520824194,0.3263453135694609,-1.035874009132385,-0.1299614757299423,0.9059125334024427,0.06260752778500316,0.2806690040604343,-0.4518872201442718,0.6085740327835083,1.0604612529277802,-34.53305431889902,9.285215413443156,-43.194355395792925,-17.533875899347287,25.66047949644564,-89.96473139482416,19.980689141775706,-116.08846423668388,-60.82572853284769,55.262735703836185,9.816291193151685,0.6791221744010474,8.715152867350822,11.04278890466518,2.327636037314358
